,User,Text,Date,Favorites,Retweets,Mentions,HashTags,Search Keywords
174,JayaramMadhu,"INDIA PL DONT TEST THE COVID CORONA2 VACCINE BEING DEVELOPED IN U K, ALLEGEDLY THIS VACCINE WILL BE MASS PRODUCED IN INDIA.THESE NEW VACCINES ARE PROBABLY COVERTLY TESTED ON INDIANS. SO IF THERE R CONPLICATIONS INDIANS SUFFER BECAUSE GOVT WILL NOT CARE ABT CITIZENS &amp; WILL NOT SUE",2020-04-29 16:00:46+00:00,0.0,0.0,,,covid
175,PagePagenyc,A sobering scene in North Hudson County this morning. For all those doubting how much #COVID has impacted our area take stock in this photo and say thanks to those on the front line of all this. – at Old Glory Park,2020-04-29 16:00:45+00:00,0.0,6.0,,#COVID,covid
176,DanielleBrecker," tell @NYSA_Majority+@NYSenateDems-go back to work, stop the gov’s budget cuts, work w/our fed level reps for true recovery plan, pass bills to help us now+solve problems we faced pre #Covid_19 Call, email, use social media-be relentless. Vote those w/progressive challengers out",2020-04-29 15:59:05+00:00,0.0,0.0,@NYSA_Majority @NYSenateDems,#Covid_19,covid
177,FanaticalModera,"Good idea. But of course he can, and in many cases does, work from home. And of course there would be no covid-19 related reason to stop him from tweeting.",2020-04-29 15:57:10+00:00,0.0,0.0,,,covid
178,tirassaile,COVID Has changed each and every one of us forever. We are all doing our absolute best and remain sensitive to all those who are struggling. We remain open for business while practicing safety first featuring social… https://www.instagram.com/p/B_keSJxJAv1/?igshid=3khvbg3qed3b,2020-04-29 15:50:07+00:00,0.0,0.0,,,covid
179,drevanyates,"I had a dream last night that #kitharington was in my hospital being treated for covid. First off, I have only known him as Jon Snow, so I had to look up this morning the actors name. Weird fact that had been deep in my brain all along I suppose. 1/2",2020-04-29 15:49:17+00:00,1.0,1.0,,#kitharington,covid
180,croccoted,He’s catching up on his reading! #limitedscreentime #covid_19 #quarantine #olykat #catsofinstagram @AnvilEntertainment Productions https://www.instagram.com/p/B_kgECcjINq/?igshid=1686sdj8djgyh,2020-04-29 15:46:57+00:00,0.0,0.0,,#limitedscreentime #covid_19 #quarantine #olykat #catsofinstagram,covid
181,gaynycdad,"But he didn’t, he died from Covid 19. He listened to lie after lie as told by the President of the USA. Or are you saying it’s OK for old folks to die?",2020-04-29 15:45:41+00:00,1.0,10.0,,,covid
182,VirallyAds, I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero! https://youtu.be/6lk15dIZRDM #BillionShieldsChallenge #,2020-04-29 15:43:26+00:00,0.0,0.0,,#SaveTheWorld #Covid #BillionShieldsChallenge,covid
183,JimmyBuff,Thank you to Josephine and Kevin Morse and to Kindness for Christopher Movement for your very generous donations to the “Pay it Forward” program allowing us to continue feeding the Covid-19 first responders. If you… https://www.instagram.com/p/B_kfR6KpCr_/?igshid=37nzms1te20m,2020-04-29 15:40:06+00:00,0.0,0.0,,,covid
184,MsGerri3,"Activities, Food, Rent and More – COVID Resources for Families https://www.goddard.org/grcc/news/blog/activities-food-rent-and-more-co",2020-04-29 15:39:15+00:00,0.0,0.0,,,covid
185,dash1313,Blue Angels and Thunderbirds salute Covid-19 frontliners. #flyover #blueangels #thunderbirds @afthunderbirds @blueangels #airplane #flight #americastrong #ny #nyc #newyork #eastriver @Upper East Side https://www.instagram.com/p/B_kesKkHwts/?igshid=1j0l7hcdki773,2020-04-29 15:37:14+00:00,0.0,0.0,@AFThunderbirds @BlueAngels,#flyover #blueangels #thunderbirds #airplane #flight #americastrong #ny #nyc #newyork #eastriver,covid
186,UFANYC,"Repost from @fdny • Thank you @blueangels and @afthunderbirds for honoring all those who are heroically serving on the front lines of the city's response to COVID-19 #AmericaStrong #Inthistogether à New York, New York https://www.instagram.com/p/B_ker29hjE3/?igshid=543ujhlqzbzc",2020-04-29 15:34:56+00:00,0.0,7.0,@FDNY @BlueAngels @AFThunderbirds,#AmericaStrong #Inthistogether,covid
187,flycarla,"New Podcast!! The Fly Girl Guide to a COVID-19 Glow Up Podcast: Interview with Jessica Walker, Founder of Baddie Glow I created a podcast series for my fly girls who are using this time to glow up. http://ow.ly/cHpq50zrcxR #theflygirlguide",2020-04-29 15:32:52+00:00,0.0,0.0,,#theflygirlguide,covid
188,FanaticalModera,"They also stand too close together. And Pence talks to patients without a mask, so he has a good chance of contracting covid-19.",2020-04-29 15:32:39+00:00,0.0,1.0,,,covid
189,2momsrule,"In the midst of COVID, diseases like dementia still claim lives. Lost my friend John today after a 5 yr fight w/ Alzheimer’s. He lived life, loved cute guys &amp; dressing in drag! ",2020-04-29 15:31:20+00:00,0.0,4.0,,,covid
190,azucarpeach,My this little member trying to work my nerves today! Listen Linda your ass ain't got long pay attention COVID don't like the little old people. What part of in English and Spanish do u not understand. No… https://www.instagram.com/p/B_kePjAlltD/?igshid=3ykv69w6lnir,2020-04-29 15:31:02+00:00,0.0,0.0,,,covid
191,machiavellisama,Naah @NYCMayor it’s cool fam. Let them catch COVID-19 pa que se joden.,2020-04-29 15:22:25+00:00,0.0,1.0,@NYCMayor,,covid
192,VirallyAds, I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero! https://youtu.be/6lk15dIZRDM #BillionShieldsChallenge #,2020-04-29 15:22:18+00:00,0.0,0.0,,#SaveTheWorld #Covid #BillionShieldsChallenge,covid
193,pluna00,#Covid_19 #coronavirus,2020-04-29 15:16:27+00:00,0.0,1.0,,#Covid_19 #coronavirus,covid
194,JUSNYTWEET,"#nowspinning @KurtisBlow1 #egotrip #8millionstories in the #covid_19 city #stayhomesoundtrack @Bronx, New York https://www.instagram.com/p/B_kcixCp_e7/?igshid=8j5azhx2mfz0",2020-04-29 15:16:12+00:00,0.0,0.0,@KurtisBlow1,#nowspinning #egotrip #8millionstories #covid_19 #stayhomesoundtrack,covid
195,MACKMAGENTA,Morning Motivation #MentalHealthMatters #Covid_19 #StayHomeSaveLives,2020-04-29 15:14:24+00:00,12.0,58.0,,#MentalHealthMatters #Covid_19 #StayHomeSaveLives,covid
196,VirallyAds, I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero! https://youtu.be/6lk15dIZRDM #BillionShieldsChallenge #,2020-04-29 15:11:44+00:00,0.0,0.0,,#SaveTheWorld #Covid #BillionShieldsChallenge,covid
197,mcgarrykristen,"In the wake of #Covid_19, our banking clients are looking to #DataScience and #AI to address four specific challenges: providing an extreme customer experience, mitigating operational risks, reducing operating expenses, and maximizing resource efficiencies.",2020-04-29 15:10:23+00:00,0.0,1.0,,#Covid_19 #DataScience #AI,covid
198,houseofnako,@BlueAngels &amp; @AFThunderbirds tribute to #Covid_19 first responders yesterday from a rooftop in Brooklyn. We salute all first responders and essential workers in the U.S and around the world. #FirstResponders #EssentialWorkers #wesaluteyouall – at Best Rooftop In Brooklyn,2020-04-29 15:10:06+00:00,0.0,0.0,@BlueAngels @AFThunderbirds,#Covid_19 #FirstResponders #EssentialWorkers #wesaluteyouall,covid
199,maureensi,Many police officers have COVID - 19 and will infect others through aggressive policing . You can’t police your way out of a pandemic,2020-04-29 15:05:46+00:00,1.0,4.0,,,covid
200,PhatFlightin_,*sigh* imagining that I was flying out to the islands tomorrow to celebrate beating COVID and accomplishing another academic milestone,2020-04-29 15:00:12+00:00,0.0,2.0,,,covid
201,GhettoMatt82,There are the #Zombies we were all expecting. #Apocslypse #Quarantine #QuarantineMemes #CoronaVirus #CoronaVirusMemes #Covid_19 #Covid_19Memes @Whiskey HQ https://www.instagram.com/p/B_kaibQjqer/?igshid=1i32zehr1fojv,2020-04-29 14:58:41+00:00,0.0,1.0,,#Zombies #Apocslypse #Quarantine #QuarantineMemes #CoronaVirus #CoronaVirusMemes #Covid_19 #Covid_19Memes,covid
202,MrYdiaz,Mood Happy I think it’s Wednesday March 589087688 #quarantine can’t wait to do this day #coronavirus #covid #covid19 @Social 59 Eatery &amp; Lounge https://www.instagram.com/p/B_kZ5B3DjmG/?igshid=9lsbn2yx2jjp,2020-04-29 14:55:28+00:00,0.0,0.0,,#quarantine #coronavirus #covid #covid19,covid
203,MichaelSavitzky,#trump told him to look like a idiot and risk his and other people’s lives #CoronavirusPandemic #coronavirus #Covid_19 #buffoon #VicePresident,2020-04-29 14:51:39+00:00,0.0,0.0,,#trump #CoronavirusPandemic #coronavirus #Covid_19 #buffoon #VicePresident,covid
204,askdrlloyd,Shall we reap what we sow from the COVID pandemic? My Psychology Today essay. This disaster is different from any we have survived. https://www.psychologytoday.com/blog/therapy-it-s-more-just-talk/202004/shall-we-reap-what-we-sow-the-covid-pandemic?eml #COVID #disaster #resilience #isolation #hardship #distancing #survival #economy #jobs #recovery #disparities #pandemic,2020-04-29 14:51:06+00:00,2.0,4.0,,#COVID #disaster #resilience #isolation #hardship #distancing #survival #economy #jobs #recovery #disparities #pandemic,covid
205,VirallyAds, I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero! https://youtu.be/6lk15dIZRDM #BillionShieldsChallenge #,2020-04-29 14:50:35+00:00,0.0,0.0,,#SaveTheWorld #Covid #BillionShieldsChallenge,covid
206,Vices_Virtues,"As a person who dealt with COVID-19 and the after effects from recovering himself, it’s kind of a slap in the face seeing these comments about how it’s exaggerated and people just saying “fuck social distancing, we all need to be out here working and getting back to normal.”",2020-04-29 14:48:51+00:00,1.0,3.0,,,covid
207,drcelaj,Obviously you don’t get it! @albinkurti and A.Vitia did this to protect people like you that are slightly obese and older population. Not themselves. They are young and unlikely to have bad outcomes from #Covid_19. You should stop complaining and thank them.,2020-04-29 14:48:02+00:00,0.0,1.0,@albinkurti,#Covid_19,covid
208,investnewark,Recording of The Payroll Protection Program Webinar now available on our YouTube page. Please subscribe to our YouTube channel and stay up to date on all things Newark and COVID-19 updates! ,2020-04-29 14:46:54+00:00,0.0,1.0,,,covid
209,carlcarrie,FT on key challenges and opportunities for Private Equity post Covid-19 https://amp-ft-com.cdn.ampproject.org/c/s/amp.ft.com/content/59489f7a-8929-11ea-a109-483c62d17528,2020-04-29 14:46:46+00:00,0.0,0.0,,,covid
210,kameroncruz1,My 105 year old great grandfather beat COVID that’s insane,2020-04-29 14:45:42+00:00,1.0,43.0,,,covid
211,JustRalphY,"Every morning I wake up and think to myself how crazy that I couldn’t see my god father cause of this, Covid took him away before I could even see him again.",2020-04-29 14:41:25+00:00,0.0,0.0,,,covid
212,VirallyAds, I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero! https://youtu.be/6lk15dIZRDM #BillionShieldsChallenge #,2020-04-29 14:40:01+00:00,0.0,0.0,,#SaveTheWorld #Covid #BillionShieldsChallenge,covid
213,Starz723,I’m hanging in there. NYC Is the hardest hit (it’s dense here) I have lost five Friends to COVID-19. It’s no joke. Everyone here seems to be cooperative. The streets are taped off 6 ft apart to get into stores. Only a few of the time.,2020-04-29 14:38:11+00:00,0.0,0.0,,,covid
214,MaddBlackHatter,Event producers will have to seriously regauge their core audiences interests outside(no pun) of this new virtual norm and assess their level of comfort in attending future live public events in a post COVID world,2020-04-29 14:36:12+00:00,0.0,0.0,,,covid
215,danielaperdomo,"I just saw this. I know I am too late for your friend but I fit the bill: in NYC, A+ and recovered from an asymptomatic bout of covid-19. Is there a shortage of A+ plasma here and if so whom may I contact?",2020-04-29 14:29:46+00:00,0.0,2.0,,,covid
216,VirallyAds, I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero! https://youtu.be/6lk15dIZRDM #BillionShieldsChallenge #,2020-04-29 14:29:26+00:00,0.0,0.0,,#SaveTheWorld #Covid #BillionShieldsChallenge,covid
217,CameronGreyRose,my friend Adam and a coworker Ronald both died from Covid 19 ,2020-04-29 14:20:44+00:00,0.0,0.0,,,covid
218,VirallyAds, I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero! https://youtu.be/6lk15dIZRDM #BillionShieldsChallenge #,2020-04-29 14:18:51+00:00,0.0,0.0,,#SaveTheWorld #Covid #BillionShieldsChallenge,covid
219,DrewRedCastro,"Big Apple I miss you! Stay Strong And hope I could freely walk towards Central Park again #nyc #manhattan #newyork #newyorkstrong #covid_19 #unitedstates @Manhattan, New York https://www.instagram.com/p/B_kV3StjAx9/?igshid=13ew41uodm0vs",2020-04-29 14:17:50+00:00,0.0,0.0,,#nyc #manhattan #newyork #newyorkstrong #covid_19 #unitedstates,covid
220,IceAirNewYork,"TPI Juggles Schedules, Ships Tools to Contractors Amidst COVID-19 http://dlvr.it/RVh9kd",2020-04-29 14:17:32+00:00,0.0,0.0,,,covid
221,charlesrockhill,Of course @todrick would put out something to try and profit off a global pandemic in the name of “making art”. Donate the proceeds of this album to a covid charity or kindly fuck off. ,2020-04-29 14:14:33+00:00,1.0,2.0,@todrick,,covid
222,HeroldKhagan,The second wave of covid-19 is coming! Now is the time to repent and reject evil and materialism. Time is running out!,2020-04-29 14:14:15+00:00,0.0,0.0,,,covid
223,aminKnows,When you’re already a billionaire and you’re using the people’s money to help raise money for Covid-19. I’m sorry this isn’t right. ,2020-04-29 14:13:36+00:00,35.0,80.0,,,covid
224,ElmwoodUPChurch,Emergency Food Relief for Covid-19 sponsored by Community Food Bank #today and #tomorrow. Please see flyer for details. #eocitycouncil #elmwoodchurch #TheWood #emergencyfoodrelief #COVID19,2020-04-29 14:13:14+00:00,0.0,2.0,,#today #tomorrow #eocitycouncil #elmwoodchurch #TheWood #emergencyfoodrelief #COVID19,covid
225,HeroldKhagan,The Hasidic Jews are jeopardizing the lives of innocent people. This is not the time for mass gatherings when covid-19 is killing people.,2020-04-29 14:11:27+00:00,0.0,0.0,,,covid
226,lennylenn300,This is worse than COVID-19!!!! @Row NYC https://www.instagram.com/p/B_kTu9bjY5D/?igshid=fo0og29sg5rc,2020-04-29 13:59:13+00:00,0.0,0.0,,,covid
227,HuckBostwick,Guys. We ARE America and we are the BEST. That’s why we have the most covid cases. First place!,2020-04-29 13:58:59+00:00,0.0,2.0,,,covid
228,greendrunk,I know someone who has gotten COVID twice in seven weeks. ,2020-04-29 13:58:55+00:00,0.0,0.0,,,covid
229,jid722,".@YouTube is removing videos that go against @WHO recommendations on COVID-19, despite the organization being all too willing to echo China’s talking points during the critical early days of the virus outbreak. https://dailysign.al/3aGYFGB via @KatrinaTrinko @DailySignal",2020-04-29 13:58:31+00:00,0.0,0.0,@YouTube @WHO @KatrinaTrinko @DailySignal,,covid
230,croccoted,Carrot top #chimichurri #covid_19 #quarantine @AnvilEntertainment Productions https://www.instagram.com/p/B_kTGtXD_JF/?igshid=ds5cbg5nlc3n,2020-04-29 13:53:44+00:00,0.0,0.0,,#chimichurri #covid_19 #quarantine,covid
231,AerobicPen,"After getting over COVID I have so many secondary health problems now, so don’t you dare say it’s no big deal while you go hang out with 20 people. COVID is fucking horrible.",2020-04-29 13:52:44+00:00,0.0,3.0,,,covid
232,drblemonda,Yesterday I was able to successfully conduct my first #telehealth #neuropsychologicalassessment via #amwell! Would love to discuss how other #neuropsychologists are practicing during this time! #COVID #Telemedicine @NorthwellHealth,2020-04-29 13:52:17+00:00,2.0,29.0,@NorthwellHealth,#telehealth #neuropsychologicalassessment #amwell #neuropsychologists #COVID #Telemedicine,covid
233,PrairiesDawn,NYC Mayor de Blasio gives COVID-19 update https://youtu.be/R_bJEbwcwTo via @YouTube Humanity code. R.A.R.E People Random and regular everyday Peoples. We live. We die with you all daily. We are not supper anything except to make Move the Act.,2020-04-29 13:50:22+00:00,0.0,0.0,@YouTube,,covid
234,MOREcaucusUFT,"""This is not the future I want, and it’s not the future my children deserve. In this moment of crisis, virtually all New Yorkers are being asked to make sacrifices for the sake of their neighbors during COVID-19, except the ultra-rich."" @Liat_RO MORE membr",2020-04-29 13:49:01+00:00,3.0,4.0,@Liat_RO,,covid
235,Sebz14,"When you’re flashy but not functional #blueangels #usnavyblueangels #usnavy #covid_19 #quarantine #nyc #astoria #earthisparadise @Astoria, New York https://www.instagram.com/p/B_kSPrkDkh0/?igshid=8px7eywey875",2020-04-29 13:48:30+00:00,0.0,0.0,,#blueangels #usnavyblueangels #usnavy #covid_19 #quarantine #nyc #astoria #earthisparadise,covid
236,atgnewyork,"Operation COVID-19 Revival is proud to support the Emergency Department at NYC Health + Hospitals / Harlem. #regram nychealthsystem Nurses, patient care technicians and doctors from the Emergency Department and 12th… https://www.instagram.com/p/B_kR3Z8A0ts/?igshid=fssxkr3o5lx0",2020-04-29 13:43:05+00:00,0.0,0.0,,#regram,covid
237,VirallyAds, I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero! https://youtu.be/6lk15dIZRDM #BillionShieldsChallenge #SWRemoteUSA #COVID19StartupWeekend /,2020-04-29 13:37:29+00:00,0.0,0.0,,#SaveTheWorld #Covid #BillionShieldsChallenge #SWRemoteUSA #COVID19StartupWeekend,covid
238,karkar49,"اخبار سعيدة: اختبار لقاح لفيروس كورونا في ألمانيا,سيتمكن من ""تزويد الملايين""بنهاية العام. بدأت شركة ألمانية تعمل مع شركة ""Pfizer"" الأمريكية العملاقة للأدوية تجارب بشرية على لقاح محتمل Covid-19 يمكن أن يتوفر للملايين بحلول نهاية العام ، وفقًا للشركتين. ",2020-04-29 13:29:26+00:00,0.0,0.0,,,covid
239,alvesterg,"MOME COVID-19 Town Call for Employees, Freelancers, and Artists (Thursday, April 30, 2020) Apr 30, 2020 01:00 PM (Hosted by the NYC Mayor's Office of Media and Entertainment) @New York, New York https://www.instagram.com/p/B_kPYA9ADm3/?igshid=12w4xczv5777d",2020-04-29 13:21:08+00:00,0.0,0.0,,,covid
240,Gjlyons58L,"Let just keep our eye on the prize. What's really important is what the Service man mentioned. The Doctor, and the Preacher. Watch ""COVID- 19 WE MUST SAVE OURSELVES - Bishop Noel Jones (04-25-2020)"" on YouTube ",2020-04-29 13:19:19+00:00,0.0,0.0,,,covid
241,SIEDC,"The #SIEDC launched the SIEDC Reopening, Rebuilding and Resiliency Program to spearhead the effort of assisting local businesses during the COVID-19 #crisis. To #learn more about this program #subscribe to our #daily email blast #newsletter at http://SIEDC.org.",2020-04-29 13:15:25+00:00,0.0,0.0,,#SIEDC #crisis #learn #subscribe #daily #newsletter,covid
242,parkslope5thave,#repost @lullabybabyny ・・・ Life goes on and on and on! We seeing our customers in store event if they are 6 feet away. ephraim_stock . . . . . . #shopsmall #covid_19 #bugaboo #newnormal @Lullaby Baby https://www.instagram.com/p/B_kOjo6jmZK/?igshid=1l4yqyc9wj62j,2020-04-29 13:14:01+00:00,0.0,0.0,@LullabyBabyNY,#repost #shopsmall #covid_19 #bugaboo #newnormal,covid
243,The3rdeyeBrand,How My Product Model Is Handling COVID-19 https://www.myproductmodel.com/blog/covid19 #virtualphotoshoot #fashion #needamodel #productmodel #business,2020-04-29 13:10:05+00:00,0.0,0.0,,#virtualphotoshoot #fashion #needamodel #productmodel #business,covid
244,OllieMcAteer,Diversity before and after COVID-19 hit. @TBWA’s @dougmelville lays out a good industry pulse check as he and other diversity practitioners are faced with a few major challenges including digitalising a community built on in-person events. https://www.instagram.com/tv/B_kKGTCA9Vx/?igshid=59lb3rt7kg42,2020-04-29 13:02:21+00:00,2.0,6.0,@TBWA @dougmelville,,covid
245,YvesGebhardt,#COVID19 Large-Vessel Stroke as a Presenting Feature of Covid-19 in the Young | NEJM @Flatmi @6dm4 @weill_cctu @MARTHOLANAH. @talia_mota @DrOniBee @DrRiveraMindt @EmoryCFAR @defeatHIV @MorenikeGO,2020-04-29 12:56:02+00:00,4.0,7.0,@Flatmi @6dm4 @weill_cctu @MARTHOLANAH @talia_mota @DrOniBee @DrRiveraMindt @EmoryCFAR @defeatHIV @MorenikeGO,#COVID19,covid
246,JFerramosca,"A - Old enough to know better, young enough not to care. S - Yes. Early and often. L - Right here where everyone else is - in this alternate universe/bad science-do movie from hell called COVID QUARANTINE CAMP HORROR STORY",2020-04-29 12:55:09+00:00,0.0,0.0,,,covid
247,Ccassagneh,Ese dinero debería utilizarlo en otras cosa y sería los medios de comunicación que den ese publicidad del covid 19,2020-04-29 12:49:55+00:00,0.0,1.0,,,covid
248,DrCelineThum,They didn’t talk to doctors all over the country. They probably never seen a COVID patient other than offering testing. We are not being told to put COVID on our death certificate. It’s a lie.,2020-04-29 12:49:53+00:00,0.0,1.0,,,covid
249,almequina,"Los internos de esta residencia vivían tranquilos hasta que el alcalde de NY decidió usarla para enfermos de COVID-19. Le avisamos, le pedimos que no lo hiciera y no sólo no nos escuchó, sino que mintió a la opinión pública diciendo que la residencia estaba vacía. ",2020-04-29 12:49:11+00:00,10.0,8.0,,,covid
250,D1n0nliDatGyrlV,Ever heard of SEVERE ASTHMA? aka respiratory failure/issues .. which covid-19 attacks the RESPIRATORY SYSTEM? ,2020-04-29 12:45:23+00:00,0.0,1.0,,,covid
251,GetsPod,"4. to all the boys i loved before covid 5. quarantined 6. how to lose a guy in 14 days 7. grays anatomy 2 hour covid special 8. romeo and juliet, her farther is the governor , he is a covid protestor 9. nerdy teenager comes back from quarantine and has blossomed into full",2020-04-29 12:39:07+00:00,0.0,0.0,,,covid
252,GetsPod,@covid based romantic comedies coming to netflix 2021 1. 2 people fall in love via zoom while quarantined (easy) 2. 2 people lose their jobs in nyc are forced to move back to their small country town and fall in love 3. while you were sleeping- the covid addition,2020-04-29 12:39:06+00:00,0.0,0.0,@covid,,covid
253,drroynorman,"(p)resident Trump, w/an *, responded to a Q yesterday re “How many families have you called of people you know who’ve died of COVID?” He rumbled into a word orgy ending with, “This Scourge!” He has no emotions just odd words! He did warn us. “I know words, big words”",2020-04-29 12:37:59+00:00,2.0,5.0,,,covid
254,D1n0nliDatGyrlV,Ohhhhh Ellaaaaa .. U snake in the grass u best hope covid-19 dnt touch u boo ,2020-04-29 12:37:12+00:00,0.0,0.0,,,covid
255,fuelgrannie,“i’m confronting a relentless yimby propaganda machine that blows through any impediments to push housing at all costs” relentless but small: unpopular yimby desperately tried to gain traction before covid but it’s so obnoxious no normal person wants anything to do with it ,2020-04-29 12:29:04+00:00,0.0,1.0,,,covid
256,chipbayers,"So in eight months, with no societal changes but with the huge factors of having an actual vaccine and established treatment protocols, the flu in its worst year in a decade killed ... fewer people than COVID-19 has in less than three months with massive societal change.",2020-04-29 12:25:14+00:00,0.0,0.0,,,covid
257,D1n0nliDatGyrlV,N fool I been home so PAY ME MF .. put ur $where ur mouth is otherwise stick a covid-19 sock in it,2020-04-29 12:24:01+00:00,0.0,0.0,,,covid
258,Justustalking2,Spotify Gains 6 Million Paid Subscribers in Q1 as COVID-19 Disrupts Listening Patterns ,2020-04-29 12:23:55+00:00,0.0,0.0,,,covid
259,amstel89,"#pandemic2020 #pandemicart#covid_19art#coronavirusart #hudsonyards#42ndstreet #timessquare #broadway #hellskitchen #quarantineart#viral#lockdown2020 @Hell's Kitchen, Manhattan https://www.instagram.com/p/B_kIvrjhBiw/?igshid=1v90tbbmc5jqg",2020-04-29 12:23:12+00:00,0.0,2.0,,#pandemic2020 #timessquare #broadway #hellskitchen,covid
260,sackec,United Airlines: Airlines - Refund all ticket costs due to COVID-19 - Sign the Petition! http://chng.it/FWZmDDrB via @Change,2020-04-29 12:14:41+00:00,0.0,2.0,@Change,,covid
261,ShawnCrysis,What else is going on in the world besides COVID?,2020-04-29 12:13:40+00:00,0.0,0.0,,,covid
262,jaynovax79,"#saveourcomicshops GM 2 all It’s sad 2 kw bc of covid places r closing their doors. We ask if u can help some our comic shops like @forbiddenplanetnyc, Bulletproof, @RoyalComicsNYC Collectibles &amp; so many others. Hank of @bulletproofcomics does auctions &amp; online sales. #gofundme",2020-04-29 12:10:04+00:00,1.0,3.0,@RoyalComicsNYC,#saveourcomicshops #gofundme,covid
263,michaelwbuckley,"Hey, no IG Live for me today. I’m donating plasma. If you have recovered from Covid-19, you should, too!",2020-04-29 11:56:03+00:00,1.0,17.0,,,covid
264,hungandhappy,Fucking hot guys. Sad that COVID ruined my trip to Berlin,2020-04-29 11:53:23+00:00,0.0,1.0,,,covid
265,peruexplore,#nyc #newyork #newyorkcity #nycphotography #quarantinelife #quarantine #quedateencasa #istayhome #stayhomestaysafe #stayhome #art #amor #love #covid #coronavirus #covid19 #flattenthecurve #followforfollowback #f4f… https://www.instagram.com/p/B_kC8O-h76X/?igshid=1l3na599bvblz,2020-04-29 11:32:30+00:00,0.0,0.0,,#nyc #newyork #newyorkcity #nycphotography #quarantinelife #quarantine #quedateencasa #quedateencasa #istayhome #stayhomestaysafe #stayhome #stayhome #art #amor #love #covid #coronavirus #covid19 #flattenthecurve #followforfollowback #f4f,covid
266,nycstrong_,We salute the healthcare workers and first responders who are at the forefront of our nation’s fight against COVID-19. They are an inspiration for the entire country during these challenging times and it was an honor to fly for them today. @usastrong_,2020-04-29 11:26:33+00:00,1.0,1.0,@usastrong_,,covid
267,EmilCohen,"Emil • @emilcohen • COVID-19 Self Portrait @New York, New York https://www.instagram.com/p/B_kAPO4hP_P/?igshid=jxyd5wk22gde",2020-04-29 11:08:52+00:00,0.0,0.0,@EmilCohen,,covid
268,animalrescuer08,"No, commander shit for brains. We have the highest number of covid cases in the world because you ignored the fact that the virus was coming. Over 50,000 American deaths are on your hands. #TrumpVirus",2020-04-29 11:07:11+00:00,0.0,0.0,,#TrumpVirus,covid
269,michaelbuilding,Slow Ballerinas Digital mixed media art . Limited edition 1/10 100% of the profit of sales will be donated to the COVID-19 Emergency Relief Fund . . . . . . #nyc #street #slow #candid #magnumphotos #intercollective… https://www.instagram.com/p/B_j_t5_F7vq/?igshid=1c6rz3rr2xesg,2020-04-29 11:04:18+00:00,0.0,0.0,,#nyc #street #slow #candid #magnumphotos #intercollective,covid
270,mavic_auditor,The world after covid-19 – Bill Gates on how to fight future pandemics ,2020-04-29 11:00:48+00:00,0.0,0.0,,,covid
271,colinbutler,Hungarian Special Event / Award during COVID-19 https://www.icqpodcast.com/news/2020/4/29/hungarian-special-event-award-during-covid-19 #ham #hamr #amateurr #amateurradio,2020-04-29 10:58:44+00:00,0.0,0.0,,#ham #hamr #amateurr #amateurradio,covid
272,ScottShannonDJ,Nice job by the @usnavyblueangels yesterday on their NYC flyover to salute #HealthcareHeroes fighting Covid-19! BREATHTAKING COCKPIT VIDEO— WOW! #nytough #americastrong – at New York City,2020-04-29 10:48:20+00:00,5.0,31.0,,#HealthcareHeroes #nytough #americastrong,covid
273,PodcastKevin,"Struggle doesn’t have a color or a political affiliation- if you’re doing “ok” during this #COVID mess, check on others #HelpYourNeighbor",2020-04-29 10:45:15+00:00,2.0,2.0,,#COVID #HelpYourNeighbor,covid
274,PodcastKevin,"Yes it is- my podcast has been in hiatus since Christmas- family passed then COVID hit- but when I start back up, I’d like for you to be on it- maybe work toward some unity instead of division",2020-04-29 10:41:23+00:00,0.0,0.0,,,covid
275,hiphopnow,"You should check Covid 19 cases by zip code and you will see that Borough Park &amp; Williamsburg has the highest cases. This was the same case with the Measel outbreak. Also, did you see the group of Black people that were arrested recently for gathering? GTFOH",2020-04-29 10:38:43+00:00,4.0,52.0,,,covid
276,BrownEMRes,Learn how to use point-of-care lung ultrasound to diagnose COVID-19 in our latest post by Dr. Brandan Innes. Brown Sound: Lung Ultrasound for COVID-19,2020-04-29 10:00:42+00:00,1.0,7.0,,,covid
277,freckleface367,I think I have ptsd from covid-19 ,2020-04-29 09:44:27+00:00,0.0,1.0,,,covid
278,_KenMckinney3,COVID-19 go away.,2020-04-29 09:42:12+00:00,0.0,1.0,,,covid
279,MajorMamie,COVID-19: THESE AFRICAN LEADERS ARE MAKING ME PROUD! YOU WON'T BELIEVE W... https://youtu.be/xIXxM8mHPx8 via @YouTube,2020-04-29 08:36:08+00:00,0.0,0.0,@YouTube,,covid
